STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,SN32,SN32_ATTRIBUTES,SX32,SX32_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00023065,5/30/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,10,2400,0,0,0,0,289,0,106,0,,,,,,,,,,,,,37,X,,,,,79,500,1838,X,,,,,122,0,272,0,1859,W,,,,,,,200,W,,,814,X,,,240,X,300,X,,,317,0,0,0,,,125,X,170,X,,,167,0,222,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,5/31/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,173,2400,0,0,0,0,161,0,94,0,,,,,,,,,,,,,55,X,,,,,94,500,2031,X,,,,,133,0,300,0,2030,W,,,,,,,128,W,,,30,X,,,330,X,330,X,,,153,0,0,0,,,183,X,228,X,,,161,0,239,0,1,0,,,1,0,,,,,,,,,,,,,,,,,1,X,1,X,,,1,0,,,,,,,,,,
USW00023065,6/1/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,239,0,78,0,,,,,,,,,,,,,54,X,,,,,56,500,826,X,,,,,89,0,167,0,829,W,,,,,,,161,W,,,850,X,,,300,X,310,X,,,200,0,0,0,,,112,X,130,X,,,133,0,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/2/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,46,2400,0,0,0,0,294,0,117,0,,,,,,,,,,,,,94,X,,,,,107,500,1511,X,,,,,94,0,267,0,1508,W,,,,,,,206,W,,,841,X,,,150,X,150,X,,,174,0,0,0,,,161,X,192,X,,,133,0,183,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,6/3/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,3,2400,0,0,0,0,306,0,144,0,,,,,,,,,,,,,68,X,,,,,43,500,106,X,,,,,150,0,267,0,105,W,,,,,,,228,W,,,845,X,,,150,X,160,X,,,415,0,0,0,,,130,X,148,X,,,150,0,211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,6/4/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,328,0,167,0,,,,,,,,,,,,,89,X,,,,,109,500,2018,X,,,,,128,0,289,0,1544,W,,,,,,,250,W,,,856,X,,,160,X,160,X,,,296,0,0,0,,,170,X,201,X,,,167,0,217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/5/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,306,0,83,0,,,,,,,,,,,,,77,X,,,,,152,500,1614,X,,,,,128,0,283,0,1631,W,,,,,,,194,W,,,855,X,,,180,X,210,X,,,393,0,0,0,,,183,X,219,X,,,183,0,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/6/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,272,0,72,0,,,,,,,,,,,,,59,X,,,,,152,500,1403,X,,,,,89,0,261,0,1335,W,,,,,,,172,W,,,875,X,,,330,X,290,X,,,264,0,0,0,,,116,X,148,X,,,172,0,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/7/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,328,0,89,0,,,,,,,,,,,,,60,X,,,,,91,500,1802,X,,,,,78,0,267,0,2107,W,,,,,,,211,W,,,891,X,,,170,X,160,X,,,154,0,0,0,,,107,X,134,X,,,144,0,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/8/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,3,2400,0,T0,0,0,333,0,178,0,,,,,,,,,,,,,98,X,,,,,117,500,2024,X,,,,,117,0,300,0,2028,W,,,,,,,256,W,,,878,X,,,150,X,150,X,,,309,0,0,0,,,148,X,179,X,,,172,0,250,0,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,6/9/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,283,0,133,0,,,,,,,,,,,,,52,X,,,,,51,500,2213,X,,,,,133,0,300,0,2213,W,,,,,,,211,W,,,871,X,,,10,X,10,X,,,584,0,0,0,,,134,X,152,X,,,194,0,244,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,6/10/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,785,2400,0,T0,0,0,250,0,67,0,,,,,,,,,,,,,48,X,,,,,66,500,2129,X,,,,,111,0,283,0,2123,W,,,,,,,161,W,,,622,X,,,70,X,70,X,,,119,0,0,0,,,165,X,197,X,,,183,0,244,0,1,0,,,1,0,,,1,0,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,6/11/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,302,2400,0,0,0,0,222,0,100,0,,,,,,,,,,,,,29,X,,,,,74,500,14,X,,,,,94,0,272,0,14,W,,,,,,,161,W,,,713,X,,,310,X,310,X,,,171,0,0,0,,,134,X,161,X,,,139,0,217,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,6/12/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,33,2400,0,0,0,0,183,0,111,0,,,,,,,,,,,,,30,X,,,,,33,500,346,X,,,,,94,0,117,0,345,W,,,,,,,150,W,,,543,X,,,150,X,160,X,,,87,0,0,0,,,76,X,89,X,,,122,0,189,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,6/13/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,8,2400,0,0,0,0,228,0,83,0,,,,,,,,,,,,,4,X,,,,,46,500,1226,X,,,,,122,0,283,0,1224,W,,,,,,,156,W,,,805,X,,,10,X,10,X,,,132,0,0,0,,,98,X,116,X,,,150,0,178,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,6/14/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,233,0,94,0,,,,,,,,,,,,,46,X,,,,,89,500,1249,X,,,,,111,0,261,0,2346,W,,,,,,,167,W,,,691,X,,,160,X,170,X,,,225,0,0,0,,,80,X,98,X,,,150,0,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/15/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,200,0,106,0,,,,,,,,,,,,,69,X,,,,,94,500,1619,X,,,,,167,0,300,0,1703,W,,,,,,,156,W,,,535,X,,,340,X,340,X,,,216,0,0,0,,,116,X,143,X,,,150,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/16/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,200,0,94,0,,,,,,,,,,,,,47,X,,,,,38,500,459,X,,,,,100,0,194,0,1619,W,,,,,,,150,W,,,509,X,,,10,X,40,X,,,290,0,0,0,,,76,X,89,X,,,150,0,178,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,1,X,,,1,0,,,,,,,,,,
USW00023065,6/17/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,211,0,89,0,,,,,,,,,,,,,82,X,,,,,64,500,1517,X,,,,,100,0,256,0,1617,W,,,,,,,150,W,,,648,X,,,150,X,150,X,,,185,0,0,0,,,125,X,143,X,,,144,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/18/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,256,0,117,0,,,,,,,,,,,,,55,X,,,,,81,500,105,X,,,,,94,0,222,0,140,W,,,,,,,189,W,,,779,X,,,160,X,160,X,,,352,0,0,0,,,98,X,116,X,,,156,0,194,0,1,0,,,1,0,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,6/19/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,278,0,167,0,,,,,,,,,,,,,55,X,,,,,74,500,2347,X,,,,,111,0,283,0,2332,W,,,,,,,222,W,,,832,X,,,150,X,140,X,,,183,0,0,0,,,98,X,116,X,,,156,0,228,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,6/20/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,15,2400,0,0,0,0,289,0,167,0,,,,,,,,,,,,,64,X,,,,,86,500,937,X,,,,,156,0,256,0,937,W,,,,,,,228,W,,,785,X,,,170,X,180,X,,,288,0,0,0,,,107,X,130,X,,,183,0,244,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,6/21/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,283,0,144,0,,,,,,,,,,,,,77,X,,,,,127,500,1612,X,,,,,167,0,278,0,1607,W,,,,,,,217,W,,,842,X,,,150,X,150,X,,,354,0,0,0,,,125,X,148,X,,,189,0,228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/22/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,317,0,161,0,,,,,,,,,,,,,63,X,,,,,,,1739,X,,,,,,,,,1739,W,,,,,,,239,W,,,760,X,,,300,X,300,X,,,,,0,0,,,116,X,134,X,,,183,0,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,6/23/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,294,0,161,0,,,,,,,,,,,,,42,X,,,2,0,132,500,1804,X,,,232,0,161,0,311,0,937,W,,,,,,,228,W,,,748,X,,,120,X,140,X,,,,,0,0,,,72,X,94,X,,,211,0,267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/24/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,48,2400,0,0,0,0,317,0,156,0,,,,,,,,,,,,,64,X,,,,,,,522,X,,,,,167,0,328,0,521,W,,,,,,,239,W,,,789,X,,,160,X,150,X,,,172,0,0,0,,,165,X,206,X,,,211,0,267,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,6/25/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,300,0,167,0,,,,,,,,,,,,,80,X,,,,,,,1411,X,,,,,,,,,1411,W,,,,,,,233,W,,,779,X,,,150,X,160,X,,,,,0,0,,,134,X,161,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/26/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,328,0,167,0,,,,,,,,,,,,,47,X,,,2,0,114,500,2222,X,,,525,0,167,0,300,0,2221,W,,,,,,,250,W,,,890,X,,,180,X,180,X,,,,,0,0,,,98,X,112,X,,,206,0,261,0,1,0,,,1,0,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,6/27/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,278,0,167,0,,,,,,,,,,,,,54,X,,,,,112,500,119,X,,,,,178,0,333,0,118,W,,,,,,,222,W,,,869,X,,,40,X,40,X,,,190,0,0,0,,,107,X,134,X,,,222,0,283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/28/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,46,2400,0,0,0,0,244,0,133,0,,,,,,,,,,,,,66,X,,,,,66,500,831,X,,,,,172,0,278,0,711,W,,,,,,,189,W,,,880,X,,,330,X,340,X,,,175,0,0,0,,,130,X,152,X,,,217,0,250,0,1,0,,,1,0,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,6/29/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,294,0,122,0,,,,,,,,,,,,,46,X,,,,,84,500,825,X,,,,,139,0,272,0,722,W,,,,,,,211,W,,,865,X,,,180,X,170,X,,,237,0,0,0,,,107,X,130,X,,,194,0,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,6/30/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,109,2400,0,0,0,0,278,0,156,0,,,,,,,,,,,,,53,X,,,,,112,500,1213,X,,,,,122,0,294,0,1212,W,,,,,,,217,W,,,859,X,,,80,X,80,X,,,172,0,0,0,,,125,X,139,X,,,183,0,256,0,1,0,,,1,0,,,,,,,,,,,,,1,X,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,7/1/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,124,2400,0,0,0,0,267,0,139,0,,,,,,,,,,,,,58,X,,,,,112,500,2333,X,,,,,156,0,289,0,332,W,,,,,,,206,W,,,873,X,,,160,X,10,X,,,193,0,0,0,,,112,X,134,X,,,206,0,250,0,1,0,,,1,0,,,,,,,,,,,,,,,,,1,X,,,,,1,0,,,,,,,,,,
USW00023065,7/2/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,367,0,200,0,,,,,,,,,,,,,80,X,,,,,97,500,2243,X,,,,,161,0,306,0,2239,W,,,,,,,283,W,,,832,X,,,180,X,170,X,,,275,0,0,0,,,206,X,246,X,,,189,0,244,0,1,0,,,1,0,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,7/3/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,350,0,194,0,,,,,,,,,,,,,103,X,,,,,157,500,1613,X,,,,,183,0,350,0,1658,W,,,,,,,272,W,,,886,X,,,170,X,170,X,,,372,0,0,0,,,152,X,183,X,,,211,0,278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/4/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,350,0,222,0,,,,,,,,,,,,,100,X,,,,,163,500,1713,X,,,,,206,0,344,0,1713,W,,,,,,,289,W,,,911,X,,,180,X,180,X,,,463,0,0,0,,,148,X,174,X,,,222,0,283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/5/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,306,0,200,0,,,,,,,,,,,,,77,X,,,,,211,500,1515,X,,,,,183,0,306,0,1138,W,,,,,,,256,W,,,900,X,,,10,X,10,X,,,446,0,0,0,,,125,X,152,X,,,244,0,294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/6/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,283,0,178,0,,,,,,,,,,,,,55,X,,,,,102,500,703,X,,,,,183,0,306,0,702,W,,,,,,,233,W,,,894,X,,,100,X,100,X,,,341,0,0,0,,,94,X,107,X,,,239,0,294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/7/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,333,0,189,0,,,,,,,,,,,,,76,X,,,,,109,500,1642,X,,,,,183,0,300,0,1346,W,,,,,,,261,W,,,881,X,,,160,X,140,X,,,192,0,0,0,,,116,X,143,X,,,233,0,272,0,1,0,1,X,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,,,
USW00023065,7/8/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,361,0,183,0,,,,,,,,,,,,,55,X,,,,,150,500,1925,X,,,,,183,0,311,0,1815,W,,,,,,,272,W,,,883,X,,,20,X,10,X,,,348,0,0,0,,,94,X,112,X,,,233,0,289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/9/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,272,0,128,0,,,,,,,,,,,,,59,X,,,,,140,500,1134,X,,,,,178,0,356,0,1133,W,,,,,,,200,W,,,447,X,,,20,X,30,X,,,245,0,0,0,,,116,X,143,X,,,239,0,311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,7/10/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,250,0,94,0,,,,,,,,,,,,,40,X,,,,,89,500,1813,X,,,,,128,0,239,0,1243,W,,,,,,,172,W,,,885,X,,,80,X,30,X,,,211,0,0,0,,,72,X,94,X,,,200,0,256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/11/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,267,0,83,0,,,,,,,,,,,,,50,X,,,,,84,500,1317,X,,,,,111,0,278,0,1621,W,,,,,,,178,W,,,703,X,,,160,X,140,X,,,150,0,0,0,,,94,X,112,X,,,178,0,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/12/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,300,0,161,0,,,,,,,,,,,,,51,X,,,,,97,500,2341,X,,,,,117,0,278,0,1214,W,,,,,,,233,W,,,816,X,,,180,X,140,X,,,212,0,0,0,,,76,X,103,X,,,183,0,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/13/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,339,0,150,0,,,,,,,,,,,,,46,X,,,,,112,500,102,X,,,,,139,0,306,0,58,W,,,,,,,244,W,,,803,X,,,190,X,190,X,,,227,0,0,0,,,89,X,103,X,,,189,0,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/14/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,361,0,178,0,,,,,,,,,,,,,82,X,,,,,122,500,1621,X,,,,,144,0,333,0,1334,W,,,,,,,272,W,,,808,X,,,150,X,160,X,,,175,0,0,0,,,134,X,174,X,,,222,0,278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/15/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,18,2400,0,0,0,0,333,0,194,0,,,,,,,,,,,,,59,X,,,,,152,500,1525,X,,,,,167,0,300,0,1525,W,,,,,,,267,W,,,807,X,,,300,X,310,X,,,402,0,0,0,,,107,X,139,X,,,239,0,289,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,7/16/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,261,0,178,0,,,,,,,,,,,,,50,X,,,,,99,500,1525,X,,,,,172,0,294,0,1435,W,,,,,,,222,W,,,212,X,,,70,X,70,X,,,240,0,0,0,,,94,X,112,X,,,233,0,278,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,1,X,,,1,0,,,,,,,,,,
USW00023065,7/17/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,283,0,183,0,,,,,,,,,,,,,41,X,,,,,43,500,1557,X,,,,,178,0,250,0,1529,W,,,,,,,233,W,,,238,X,,,160,X,140,X,,,192,0,0,0,,,103,X,116,X,,,222,0,239,0,1,0,,,,,,,,,,,,,,,,,,,,,1,X,1,X,,,1,0,,,,,,,,,,
USW00023065,7/18/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,333,0,183,0,,,,,,,,,,,,,36,X,,,,,61,500,1845,X,,,,,178,0,272,0,1844,W,,,,,,,261,W,,,767,X,,,170,X,160,X,,,183,0,0,0,,,89,X,107,X,,,222,0,261,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/19/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,344,0,172,0,,,,,,,,,,,,,46,X,,,,,86,500,1645,X,,,,,189,0,339,0,1645,W,,,,,,,261,W,,,805,X,,,160,X,160,X,,,126,0,0,0,,,103,X,130,X,,,228,0,283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/20/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,333,0,150,0,,,,,,,,,,,,,31,X,,,,,99,500,1720,X,,,,,178,0,344,0,1719,W,,,,,,,244,W,,,774,X,,,160,X,160,X,,,185,0,0,0,,,107,X,130,X,,,239,0,272,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/21/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,344,0,167,0,,,,,,,,,,,,,39,X,,,,,109,500,1520,X,,,,,172,0,356,0,1517,W,,,,,,,256,W,,,848,X,,,150,X,150,X,,,119,0,0,0,,,80,X,98,X,,,244,0,306,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/22/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,178,0,,,,,,,,,,,,,48,X,,,,,107,500,1235,X,,,,,178,0,333,0,1219,W,,,,,,,267,W,,,842,X,,,160,X,190,X,,,179,0,0,0,,,89,X,112,X,,,244,0,311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/23/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,200,0,,,,,,,,,,,,,38,X,,,,,155,500,1535,X,,,,,189,0,328,0,1549,W,,,,,,,278,W,,,847,X,,,50,X,60,X,,,187,0,0,0,,,72,X,80,X,,,256,0,306,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/24/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,2400,0,0,0,0,356,0,161,0,,,,,,,,,,,,,40,X,,,,,102,500,1840,X,,,,,200,0,339,0,1840,W,,,,,,,261,W,,,818,X,,,200,X,200,X,,,108,0,0,0,,,103,X,125,X,,,261,0,317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023065,7/25/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,61,2400,0,T0,0,0,378,0,194,0,,,,,,,,,,,,,40,X,,,,,102,500,1731,X,,,,,189,0,350,0,1731,W,,,,,,,289,W,,,834,X,,,10,X,20,W,,,188,0,0,0,,,148,X,192,W,,,256,0,311,0,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,7/26/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,5,2400,0,0,0,0,339,0,178,0,,,,,,,,,,,,,40,X,,,,,157,500,1420,X,,,,,194,0,344,0,1419,W,,,,,,,261,W,,,823,X,,,90,X,100,X,,,148,0,0,0,,,98,X,112,X,,,244,0,322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,7/27/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,28,2400,0,0,0,0,344,0,189,0,,,,,,,,,,,,,33,X,,,,,94,500,1915,X,,,,,194,0,339,0,1914,W,,,,,,,267,W,,,818,X,,,280,X,280,X,,,109,0,0,0,,,112,X,143,X,,,244,0,278,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023065,7/28/1999,39.36729,-101.69322,1110.5,GOODLAND RENNER FIELD KS US,0,T02400,0,0,0,0,367,0,200,0,,,,,,,,,,,,,42,X,,,,,109,500,2224,X,,,,,200,0,344,0,2223,W,,,,,,,283,W,,,832,X,,,230,X,220,X,,,140,0,0,0,,,80,X,112,X,,,244,0,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
