STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00012844,8/22/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",317,",,0",244,",,0",,,,,,,,,,,,,21,",,X",,,1208,",,X",,,1203,",,W",,,,,,,283,",,W",,,,,,,150,",,X",140,",,X",,,0,",,0",,,107,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,8/23/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",437,",,0,2400",0,",,0",0,",,0",322,",,0",233,",,0",,,,,,,,,,,,,23,",,X",,,1227,",,X",,,1246,",,W",,,,,,,-178,",G,W",,,,,,,320,",,X",160,",,X",,,0,",,0",,,125,",,X",143,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,8/24/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",386,",,0,2400",0,",,0",0,",,0",317,",,0",228,",,0",,,,,,,,,,,,,22,",,X",,,2244,",,X",,,1321,",,W",,,,,,,272,",,W",,,,,,,70,",,X",300,",,X",,,0,",,0",,,112,",,X",130,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,8/25/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",0,",,0",0,",,0",322,",,0",239,",,0",,,,,,,,,,,,,25,",,X",,,1740,",,X",,,1702,",,W",,,,,,,283,",,W",,,0,",,W",,,50,",,X",20,",,X",,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,8/26/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",322,",,0",250,",,0",,,,,,,,,,,,,32,",,X",,,1256,",,X",,,1255,",,W",,,,,,,289,",,W",,,,,,,40,",,X",30,",,X",,,0,",,0",,,67,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/27/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",25,",,0,2400",0,",,0",0,",,0",328,",,0",261,",,0",,,,,,,,,,,,,45,",,X",,,1409,",,X",,,1405,",,W",,,,,,,294,",,W",,,,,,,10,",,X",20,",,X",,,0,",,0",,,98,",,X",125,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,8/28/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",76,",,0,2400",0,",,0",0,",,0",333,",,0",250,",,0",,,,,,,,,,,,,54,",,X",,,1655,",,X",,,1655,",,W",,,,,,,294,",,W",,,,,,,330,",,X",330,",,X",,,0,",,0",,,130,",,X",139,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,8/29/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",350,",,0",250,",,0",,,,,,,,,,,,,46,",,X",,,1435,",,X",,,1417,",,W",,,,,,,300,",,W",,,,,,,270,",,X",270,",,X",,,0,",,0",,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,8/30/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",74,",,0,2400",0,",,0",0,",,0",350,",,0",256,",,0",,,,,,,,,,,,,32,",,X",,,1546,",,X",,,1742,",,W",,,,,,,306,",,W",,,,,,,140,",,X",150,",,X",,,0,",,0",,,76,",,X",89,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,8/31/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",437,",,0,2400",0,",,0",0,",,0",311,",,0",239,",,0",,,,,,,,,,,,,22,",,X",,,2245,",,X",,,1126,",,W",,,,,,,278,",,W",,,,,,,170,",,X",10,",,W",,,0,",,0",,,89,",,X",179,",,W",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/1/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",30,",,0,2400",0,",,0",0,",,0",311,",,0",244,",,0",,,,,,,,,,,,,26,",,X",,,1400,",,X",,,1359,",,W",,,,,,,278,",,W",,,,,,,360,",,X",10,",,X",,,0,",,0",,,112,",,X",134,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/2/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",311,",,0",239,",,0",,,,,,,,,,,,,25,",,X",,,1701,",,X",,,1117,",,W",,,,,,,278,",,W",,,,,,,40,",,X",30,",,X",,,0,",,0",,,58,",,X",72,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,9/3/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",328,",,0",222,",,0",,,,,,,,,,,,,19,",,X",,,1546,",,X",,,1545,",,W",,,,,,,278,",,W",,,,,,,130,",,X",130,",,X",,,0,",,0",,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/4/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",344,",,0",228,",,0",,,,,,,,,,,,,23,",,X",,,1446,",,X",,,1322,",,W",,,,,,,289,",,W",,,,,,,100,",,X",110,",,X",,,0,",,0",,,49,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/5/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",344,",,0",244,",,0",,,,,,,,,,,,,32,",,X",,,1600,",,X",,,1535,",,W",,,,,,,294,",,W",,,,,,,160,",,X",160,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,9/6/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",130,",,0,2400",0,",,0",0,",,0",333,",,0",217,",,0",,,,,,,,,,,,,26,",,X",,,1619,",,X",,,1619,",,W",,,,,,,278,",,W",,,,,,,220,",,X",210,",,X",,,0,",,0",,,112,",,X",134,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/7/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",140,",,0,2400",0,",,0",0,",,0",306,",,0",222,",,0",,,,,,,,,,,,,18,",,X",,,1714,",,X",,,1020,",,W",,,,,,,267,",,W",,,,,,,280,",,X",260,",,X",,,0,",,0",,,98,",,X",116,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/8/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",86,",,0,2400",0,",,0",0,",,0",322,",,0",222,",,0",,,,,,,,,,,,,29,",,X",,,1326,",,X",,,1420,",,W",,,,,,,272,",,W",,,,,,,310,",,X",250,",,X",,,0,",,0",,,98,",,X",116,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/9/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",99,",,0,2400",0,",,0",0,",,0",317,",,0",228,",,0",,,,,,,,,,,,,24,",,X",,,1342,",,X",,,1341,",,W",,,,,,,272,",,W",,,,,,,280,",,X",280,",,X",,,0,",,0",,,94,",,X",112,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/10/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",328,",,0",244,",,0",,,,,,,,,,,,,27,",,X",,,1347,",,X",,,1346,",,W",,,,,,,289,",,W",,,,,,,110,",,X",110,",,X",,,0,",,0",,,67,",,X",72,",,X",,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/11/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",328,",,0",233,",,0",,,,,,,,,,,,,29,",,X",,,1418,",,X",,,1323,",,W",,,,,,,283,",,W",,,,,,,80,",,X",80,",,X",,,0,",,0",,,67,",,X",76,",,X",,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,9/12/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",322,",,0",256,",,0",,,,,,,,,,,,,44,",,X",,,2140,",,X",,,2139,",,W",,,,,,,289,",,W",,,,,,,70,",,X",70,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/13/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",0,",,0",0,",,0",322,",,0",272,",,0",,,,,,,,,,,,,68,",,X",,,2157,",,X",,,2335,",,W",,,,,,,300,",,W",,,,,,,20,",,X",10,",,X",,,0,",,0",,,103,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/14/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",76,",,0,2400",0,",,0",0,",,0",311,",,0",239,",,0",,,,,,,,,,,,,97,",,X",,,1612,",,X",,,1441,",,W",,,,,,,278,",,W",,,,,,,360,",,X",10,",,X",,,0,",,0",,,152,",,X",197,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/15/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",23,",,0,2400",0,",,0",0,",,0",317,",,0",233,",,0",,,,,,,,,,,,,72,",,X",,,257,",,X",,,256,",,W",,,,,,,278,",,W",,,,,,,270,",,X",280,",,X",,,0,",,0",,,125,",,X",161,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/16/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",322,",,0",222,",,0",,,,,,,,,,,,,26,",,X",,,2056,",,X",,,1309,",,W",,,,,,,272,",,W",,,,,,,120,",,X",40,",,X",,,0,",,0",,,58,",,X",72,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,9/17/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",61,",,0,2400",0,",,0",0,",,0",300,",,0",244,",,0",,,,,,,,,,,,,13,",,X",,,912,",,X",,,908,",,W",,,,,,,272,",,W",,,,,,,170,",,X",160,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/18/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",114,",,0,2400",0,",,0",0,",,0",306,",,0",233,",,0",,,,,,,,,,,,,32,",,X",,,1237,",,X",,,1237,",,W",,,,,,,272,",,W",,,,,,,100,",,X",90,",,X",,,0,",,0",,,107,",,X",116,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/19/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",69,",,0,2400",0,",,0",0,",,0",300,",,0",233,",,0",,,,,,,,,,,,,37,",,X",,,1229,",,X",,,1230,",,W",,,,,,,267,",,W",,,,,,,160,",,X",150,",,X",,,0,",,0",,,89,",,X",103,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/20/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",183,",,0,2400",0,",,0",0,",,0",300,",,0",244,",,0",,,,,,,,,,,,,40,",,X",,,1659,",,X",,,1659,",,W",,,,,,,272,",,W",,,,,,,130,",,X",140,",,X",,,0,",,0",,,89,",,X",98,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/21/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",300,",,0",244,",,0",,,,,,,,,,,,,45,",,X",,,1319,",,X",,,1318,",,W",,,,,,,272,",,W",,,,,,,190,",,X",180,",,X",,,0,",,0",,,80,",,X",103,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/22/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",306,",,0",211,",,0",,,,,,,,,,,,,25,",,X",,,1501,",,X",,,1322,",,W",,,,,,,261,",,W",,,,,,,290,",,X",280,",,X",,,0,",,0",,,67,",,X",94,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00012844,9/23/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",317,",,0",228,",,0",,,,,,,,,,,,,23,",,X",,,1712,",,X",,,1800,",,W",,,,,,,272,",,W",,,,,,,160,",,X",200,",,X",,,0,",,0",,,67,",,X",76,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/24/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",5,",,0,2400",0,",,0",0,",,0",306,",,0",239,",,0",,,,,,,,,,,,,20,",,X",,,1241,",,X",,,1343,",,W",,,,,,,272,",,W",,,,,,,180,",,X",220,",,X",,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,9/25/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",193,",,0,2400",0,",,0",0,",,0",283,",,0",239,",,0",,,,,,,,,,,,,24,",,X",,,2207,",,X",,,2202,",,W",,,,,,,261,",,W",,,,,,,160,",,X",160,",,X",,,0,",,0",,,98,",,X",125,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/26/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",30,",,0,2400",0,",,0",0,",,0",311,",,0",250,",,0",,,,,,,,,,,,,62,",,X",,,1146,",,X",,,1223,",,W",,,,,,,283,",,W",,,,,,,120,",,X",120,",,X",,,0,",,0",,,103,",,X",125,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/27/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",38,",,0,2400",0,",,0",0,",,0",311,",,0",261,",,0",,,,,,,,,,,,,61,",,X",,,1347,",,X",,,205,",,W",,,,,,,289,",,W",,,,,,,110,",,X",150,",,X",,,0,",,0",,,80,",,X",107,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,9/28/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",311,",,0",267,",,0",,,,,,,,,,,,,51,",,X",,,1635,",,X",,,1456,",,W",,,,,,,289,",,W",,,,,,,80,",,X",100,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/29/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",311,",,0",261,",,0",,,,,,,,,,,,,39,",,X",,,1627,",,X",,,1627,",,W",,,,,,,289,",,W",,,,,,,90,",,X",90,",,X",,,0,",,0",,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,9/30/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",317,",,0",233,",,0",,,,,,,,,,,,,21,",,X",,,1458,",,X",,,1502,",,W",,,,,,,278,",,W",,,,,,,110,",,X",100,",,X",,,0,",,0",,,49,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/1/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",311,",,0",239,",,0",,,,,,,,,,,,,25,",,X",,,1606,",,X",,,1630,",,W",,,,,,,278,",,W",,,,,,,110,",,X",100,",,X",,,0,",,0",,,63,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/2/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",311,",,0",261,",,0",,,,,,,,,,,,,51,",,X",,,2347,",,X",,,2346,",,W",,,,,,,289,",,W",,,,,,,100,",,X",100,",,X",,,0,",,0",,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/3/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",306,",,0",272,",,0",,,,,,,,,,,,,67,",,X",,,142,",,X",,,859,",,W",,,,,,,289,",,W",,,,,,,120,",,X",90,",,X",,,0,",,0",,,98,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/4/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",97,",,0,2400",0,",,0",0,",,0",311,",,0",244,",,0",,,,,,,,,,,,,43,",,X",,,7,",,X",,,47,",,W",,,,,,,278,",,W",,,,,,,110,",,X",110,",,X",,,0,",,0",,,89,",,X",98,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/5/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",157,",,0,2400",0,",,0",0,",,0",311,",,0",239,",,0",,,,,,,,,,,,,20,",,X",,,1547,",,X",,,1547,",,W",,,,,,,278,",,W",,,,,,,120,",,X",120,",,X",,,0,",,0",,,98,",,X",103,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/6/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",0,",,0",0,",,0",294,",,0",239,",,0",,,,,,,,,,,,,19,",,X",,,2242,",,X",,,2241,",,W",,,,,,,267,",,W",,,,,,,20,",,X",20,",,X",,,0,",,0",,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/7/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",43,",,0,2400",0,",,0",0,",,0",306,",,0",239,",,0",,,,,,,,,,,,,38,",,X",,,1143,",,X",,,1142,",,W",,,,,,,272,",,W",,,,,,,70,",,X",70,",,X",,,0,",,0",,,89,",,X",103,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/8/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",46,",,0,2400",0,",,0",0,",,0",306,",,0",244,",,0",,,,,,,,,,,,,79,",,X",,,2133,",,X",,,2133,",,W",,,,,,,278,",,W",,,,,,,90,",,X",90,",,X",,,0,",,0",,,125,",,X",143,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/9/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,",,0,2400",0,",,0",0,",,0",306,",,0",261,",,0",,,,,,,,,,,,,76,",,X",,,1007,",,X",,,12,",,W",,,,,,,283,",,W",,,,,,,100,",,X",80,",,X",,,0,",,0",,,107,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,10/10/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",0,"T,,0,2400",0,",,0",0,",,0",300,",,0",256,",,0",,,,,,,,,,,,,46,",,X",,,2332,",,X",,,2331,",,W",,,,,,,278,",,W",,,,,,,110,",,X",110,",,X",,,0,",,0",,,76,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/11/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",20,",,0,2400",0,",,0",0,",,0",306,",,0",250,",,0",,,,,,,,,,,,,53,",,X",,,229,",,X",,,228,",,W",,,,,,,278,",,W",,,,,,,90,",,X",90,",,X",,,0,",,0",,,89,",,X",98,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/12/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",135,",,0,2400",0,",,0",0,",,0",306,",,0",244,",,0",,,,,,,,,,,,,58,",,X",,,610,",,X",,,609,",,W",,,,,,,278,",,W",,,,,,,90,",,X",100,",,X",,,0,",,0",,,98,",,X",116,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/13/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",3,",,0,2400",0,",,0",0,",,0",306,",,0",256,",,0",,,,,,,,,,,,,59,",,X",,,1056,",,X",,,2119,",,W",,,,,,,,,,,,,,,70,",,X",70,",,X",,,0,",,0",,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00012844,10/14/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",935,",,0,2400",0,",,0",0,",,0",272,",,0",222,",,0",,,,,,,,,,,,,39,",,X",,,520,",,X",,,528,",,W",,,,,,,250,",,W",,,,,,,110,",,X",150,",,X",,,0,",,0",,,98,",,X",130,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/15/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",1803,",,0,2400",0,",,0",0,",,0",261,",,0",228,",,0",,,,,,,,,,,,,118,",,X",,,2111,",,X",,,2111,",,W",,,,,,,244,",,W",,,,,,,60,",,X",50,",,X",,,0,",,0",,,210,",,X",273,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,
USW00012844,10/16/1999,26.6851,-80.09918,3.5,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",10,",,0,2400",0,",,0",0,",,0",289,",,0",233,",,0",,,,,,,,,,,,,85,",,X",,,141,",,X",,,556,",,W",,,,,,,261,",,W",,,,,,,170,",,X",240,",,X",,,0,",,0",,,148,",,X",179,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,
